"source_taxon_name","source_taxon_path","source_taxon_path_ids","source_specimen_life_stage_id","source_specimen_life_stage","source_specimen_physiological_state_id","source_specimen_physiological_state","source_specimen_body_part_id","source_specimen_body_part","source_specimen_sex_id","source_specimen_sex","interaction_type","target_taxon_name","target_taxon_path","target_taxon_path_ids","target_specimen_life_stage_id","target_specimen_life_stage","target_specimen_physiological_state_id","target_specimen_physiological_state","target_specimen_body_part_id","target_specimen_body_part","target_specimen_sex_id","target_specimen_sex","latitude","longitude","study_citation","study_url","study_source_citation"
"Ceratina","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:15595",,,,,,,,,"hasParasite","Eurytoma apiculae","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eurytomidae | Eurytoma | Eurytoma apiculae","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:721 | EOL:14766 | EOL:843091",,,,,,,,,,,"Burks979 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Ceratina","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:15595",,,,,,,,,"hasParasite","Axima zabriskiei","Animalia | Arthropoda | Insecta | Hymenoptera | Eurytomidae | Axima | Axima zabriskiei","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:5507 | GBIF:1370607 | GBIF:1370610",,,,,,,,,,,"Burks979 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Ceratina","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:15595",,,,,,,,,"hasParasite","Eurytoma apiculae","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eurytomidae | Eurytoma | Eurytoma apiculae","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:721 | EOL:14766 | EOL:843091",,,,,,,,,,,"Burks979 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Ceratina","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:15595",,,,,,,,,"hasParasite","Epistenia coeruleata","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Pteromalidae | Epistenia | Epistenia coeruleata","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:706 | EOL:14168 | EOL:844015",,,,,,,,,,,"Burks979 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Ceratina","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:15595",,,,,,,,,"hasParasite","Melittobia megachilis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia megachilis","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:729 | EOL:35253 | EOL:1072623",,,,,,,,,,,"Burks979 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Ceratina","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:15595",,,,,,,,,"hasParasite","Baryscapus americanus","Animalia | Arthropoda | Insecta | Hymenoptera | Eulophidae | Baryscapus | Baryscapus americanus","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:5505 | GBIF:1386172 | GBIF:1386342",,,,,,,,,,,"Burks979 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Ceratina","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:15595",,,,,,,,,"hasParasite","Eurytoma apiculae","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eurytomidae | Eurytoma | Eurytoma apiculae","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:721 | EOL:14766 | EOL:843091",,,,,,,,,,,"Burks979 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Ceratina","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:15595",,,,,,,,,"hasParasite","Melittobia megachilis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia megachilis","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:729 | EOL:35253 | EOL:1072623",,,,,,,,,,,"Peck963 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Ceratina","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:15595",,,,,,,,,"hasParasite","Cheiloneurus leptulus","Animalia | Arthropoda | Insecta | Hymenoptera | Encyrtidae | Cheiloneurus | Cheiloneurus leptulus","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:9440 | GBIF:1374759 | GBIF:1380534",,,,,,,,,,,"Prinsl983 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasParasite","Crithidia mellificae","Protozoa | Euglenozoa | Kinetoplastea | Trypanosomatida | Trypanosomatidae | Crithidia | Crithidia mellificae","GBIF:7 | GBIF:41 | GBIF:7687234 | GBIF:7692064 | GBIF:6009069 | GBIF:3235452 | GBIF:8942911",,,,,,,,,,,"http://invertebrates.si.edu/parasites.htm. Accessed at <https://github.com/millerse/US-National-Parasite-Collection/archive/882caeb29eec9409ff980ac75ddbbd31aea9ce0b.zip> on 28 Oct 2020.","cleaned_up.tsv","http://invertebrates.si.edu/parasites.htm"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasParasite","Leptomonas","Protozoa | Euglenozoa | Kinetoplastea | Trypanosomatida | Trypanosomatidae | Leptomonas","GBIF:7 | GBIF:41 | GBIF:7687234 | GBIF:7692064 | GBIF:6009069 | GBIF:3208286",,,,,,,,,,,"http://invertebrates.si.edu/parasites.htm. Accessed at <https://github.com/millerse/US-National-Parasite-Collection/archive/882caeb29eec9409ff980ac75ddbbd31aea9ce0b.zip> on 28 Oct 2020.","cleaned_up.tsv","http://invertebrates.si.edu/parasites.htm"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasParasite","Leptomonas","Protozoa | Euglenozoa | Kinetoplastea | Trypanosomatida | Trypanosomatidae | Leptomonas","GBIF:7 | GBIF:41 | GBIF:7687234 | GBIF:7692064 | GBIF:6009069 | GBIF:3208286",,,,,,,,,,,"http://invertebrates.si.edu/parasites.htm. Accessed at <https://github.com/millerse/US-National-Parasite-Collection/archive/882caeb29eec9409ff980ac75ddbbd31aea9ce0b.zip> on 28 Oct 2020.","cleaned_up.tsv","http://invertebrates.si.edu/parasites.htm"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Malpighamoeba","Protozoa | Amoebozoa | Corallomyxidae | Malpighamoeba","GBIF:7 | GBIF:7509337 | GBIF:3236926 | GBIF:4907604",,,,,,,,,54.75844,-2.69531,"Bailey, L., 1968. The measurements and interrelationships of infections with Nosema apis and Malpighamoeba mellificae of honey-bee populations. J. Invertebr. Pathol. 12: 175-179.; Liu, T.P., 1985. Scanning electron microscopy of developmental stages of Malpighamoeba mellificae Prell in the honey bee. J. Protozool. 32: 139-144.; Glare, T.R., O’Callaghan, M., and Wigley, P.J. 1993. Checklist of naturally occurring entomopathogens microbes and nematodes in New Zealand. New Zealand Journal of Zoology 20: 95-120. ; Lipa, J. J. 1963. Infections caused by protozoa other than sporozoa, pp. 335-362 in E. A. Steinhaus (ed.) Insect Pathology an Advanced Treatise, Vol. 2. Academic Press, New York. 689 pp.; Prell, H. 1927. Beitrage zur Kenntniss einer Amobenseuche der Honigbiene. Z. Angew. Entomol. 12: 163-168.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Malpighamoeba","Protozoa | Amoebozoa | Corallomyxidae | Malpighamoeba","GBIF:7 | GBIF:7509337 | GBIF:3236926 | GBIF:4907604",,,,,,,,,-42.0,174.0,"Bailey, L., 1968. The measurements and interrelationships of infections with Nosema apis and Malpighamoeba mellificae of honey-bee populations. J. Invertebr. Pathol. 12: 175-179.; Liu, T.P., 1985. Scanning electron microscopy of developmental stages of Malpighamoeba mellificae Prell in the honey bee. J. Protozool. 32: 139-144.; Glare, T.R., O’Callaghan, M., and Wigley, P.J. 1993. Checklist of naturally occurring entomopathogens microbes and nematodes in New Zealand. New Zealand Journal of Zoology 20: 95-120. ; Lipa, J. J. 1963. Infections caused by protozoa other than sporozoa, pp. 335-362 in E. A. Steinhaus (ed.) Insect Pathology an Advanced Treatise, Vol. 2. Academic Press, New York. 689 pp.; Prell, H. 1927. Beitrage zur Kenntniss einer Amobenseuche der Honigbiene. Z. Angew. Entomol. 12: 163-168.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Apigregarina","Protozoa | Sporozoa | Eugregarinida | Acutidae | Apigregarina","GBIF:7 | GBIF:7039776 | GBIF:759 | GBIF:4911977 | GBIF:4893867",,,,,,,,,,,"Levine, N.D. 1988. The Protozoan Phylum Apicomplexa. Vol. 1. CRC Press, Boca Raton, FL.; Stejskal, M. 1965. Eine Gregarine aus venezuelanischen Honigbienen Apigregarina stammeri (n.sp., n.gen., n. fam.). Bull. Apic. Doc. Sci. Tech. Inf. 8: 25.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Acuta","Protozoa | Sporozoa | Eugregarinida | Acutidae | Acuta","GBIF:7 | GBIF:7039776 | GBIF:759 | GBIF:4911977 | GBIF:4887132",,,,,,,,,,,"Levine, N.D. 1988. The Protozoan Phylum Apicomplexa. Vol. 1. CRC Press, Boca Raton, FL.; Stejkal, M. 1965. Acuta rousseaui n.sp. n. gen., n. fam. eine neue Eugregarine cephaline, parasite der Honigbiene. Bull Apic. Doc. Sci. Tech. Info. 8: 217.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Nosema bombi","Protozoa | Microsporidia | Microsporea | Dissociodihaplophasida | Nosematidae | Nosema | Nosema bombi","GBIF:7 | GBIF:7501587 | GBIF:7405139 | GBIF:7623801 | GBIF:8094260 | GBIF:7990470 | GBIF:8270691",,,,,,,,,35.68536,139.75309,"Kunimi, Y. 1993. A list of insect diseases of Japanese insects. In Iwahana H., Okada M., Kunimi Y., and Shimazu M. [eds.], Manual for the Research on Insect Pathogens. Nihon Shokubutuboeki-kyoukai, Tokyo, p222.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Iflavirus","| Picornavirales | Iflaviridae | Iflavirus |","GBIF:8 | GBIF:844 | GBIF:4515 | GBIF:9033235 | GBIF:8865330",,,,,,,,,,,"Ball, B. V., and Bailey, L. 1991. Viruses of Honey bees. in Adams, J. R., Bonami, J. R. (eds.) Atlas of invertebrate viruses. CRC Press. Boston.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Egypt bee virus",,,,,,,,,,,,,"Ball, B. V., and Bailey, L. 1991. Viruses of Honey bees. in Adams, J. R., Bonami, J. R. (eds.) Atlas of invertebrate viruses. CRC Press. Boston.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Cloudy wing virus","Viruses | Unclassified viruses | Cloudy wing virus","EOL:5006 | EOL_V2:11603719 | EOL_V2:6831816",,,,,"UBERON:0000023","wing",,,,,"Ball, B. V., and Bailey, L. 1991. Viruses of Honey bees. in Adams, J. R., Bonami, J. R. (eds.) Atlas of invertebrate viruses. CRC Press. Boston.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Chronic paralysis virus",,,,,,,,,,,,,"Ball, B. V., and Bailey, L. 1991. Viruses of Honey bees. in Adams, J. R., Bonami, J. R. (eds.) Atlas of invertebrate viruses. CRC Press. Boston.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Bee virus Y",,,,,,,,,,,,,"Ball, B. V., and Bailey, L. 1991. Viruses of Honey bees. in Adams, J. R., Bonami, J. R. (eds.) Atlas of invertebrate viruses. CRC Press. Boston.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Bee virus X",,,,,,,,,,,,,"Ball, B. V., and Bailey, L. 1991. Viruses of Honey bees. in Adams, J. R., Bonami, J. R. (eds.) Atlas of invertebrate viruses. CRC Press. Boston.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Arkansas bee virus",,,,,,,,,,,,,"Ball, B. V., and Bailey, L. 1991. Viruses of Honey bees. in Adams, J. R., Bonami, J. R. (eds.) Atlas of invertebrate viruses. CRC Press. Boston.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Virus","Viruses |  | Positive stranded ssRNA viruses |  | Flaviviridae | Flavivirus | Virus","EOL:5006 |  | EOL_V2:33004873 |  | EOL:5022 | EOL:67692 | EOL_V2:3013829",,,,,,,,,,,"Ball, B. V., and Bailey, L. 1991. Viruses of Honey bees. in Adams, J. R., Bonami, J. R. (eds.) Atlas of invertebrate viruses. CRC Press. Boston.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Aparavirus","|  |  |  | Picornavirales | Dicistroviridae | Aparavirus |","OTT:805080 | OTT:4807313 | OTT:4815347 | OTT:4889244 | OTT:4807333 | OTT:4807339 | OTT:4891424 | OTT:4891430",,,,,,,,,,,"Ball, B. V., and Bailey, L. 1991. Viruses of Honey bees. in Adams, J. R., Bonami, J. R. (eds.) Atlas of invertebrate viruses. CRC Press. Boston.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Picornaviridae","Life | Viruses | Picornavirales | Picornaviridae","EOL:2913056 | EOL:5006 | EOL:8613033 | EOL:8043",,,,,,,,,35.0,105.0,"Dongrui, L., Yuneng, C., Daiyue, L., Qilin, Z., Yuanyang, H., Huajun, H., Kebin, Z. 1986. The Atlas of Insect Viruses in China. 146pp + plates.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Paenibacillus","Bacteria | Firmicutes | Bacilli | Bacillales | Paenibacillaceae | Paenibacillus","EOL:288 | EOL:7739 | EOL:7766 | EOL:7777 | EOL:7783 | EOL:83590",,,,,,,,,-42.0,174.0,"Glare, T.R., O’Callaghan, M., and Wigley, P.J. 1993. Checklist of naturally occurring entomopathogens microbes and nematodes in New Zealand. New Zealand Journal of Zoology 20: 95-120.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Paenibacillus pulvifaciens","Bacteria | Firmicutes | Bacilli | Bacillales | Paenibacillaceae | Paenibacillus | Paenibacillus pulvifaciens","EOL:288 | EOL:7739 | EOL:7766 | EOL:7777 | EOL:7783 | EOL:83590 | EOL_V2:41418614",,,,,,,,,,,"Tanada, Y., and Kaya, H. K. 1993. Insect Pathology. Academic Press, San Diego. 666 pp.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis mellifera","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677 | EOL:104135 | EOL:1045608",,,,,,,,,"hasPathogen","Spiroplasma apis","Bacteria | Firmicutes | Mollicutes | Entomoplasmatales | Spiroplasmataceae | Spiroplasma | Spiroplasma apis","EOL:288 | EOL:7739 | EOL:7740 | EOL:7745 | EOL:7746 | EOL:98366 | EOL:977384",,,,,,,,,,,"Tanada, Y., and Kaya, H. K. 1993. Insect Pathology. Academic Press, San Diego. 666 pp.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP."
