"","source_taxon_external_id","genus","species","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation"
"1","GBIF:1345199","Habropoda","pallida","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Habropoda | Habropoda pallida",NA,"hasKleptoparasite","GBIF:1046333","Meloe franciscanus","Animalia | Arthropoda | Insecta | Coleoptera | Meloidae | Meloe | Meloe franciscanus",NA,NA,NA,NA,NA
"2","GBIF:1341976","Apis","mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,"hasParasite","GBIF:1395226","Pteromalus apum","Animalia | Arthropoda | Insecta | Hymenoptera | Pteromalidae | Pteromalus | Pteromalus apum",NA,NA,NA,NA,NA
"3","GBIF:1341976","Apis","mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,"hasParasite","GBIF:1372392","Monodontomerus laticornis","Animalia | Arthropoda | Insecta | Hymenoptera | Torymidae | Monodontomerus | Monodontomerus laticornis",NA,NA,NA,NA,NA
"4","GBIF:1341976","Apis","mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,"hasParasite","GBIF:1381751","Tetrastichus howardi","Animalia | Arthropoda | Insecta | Hymenoptera | Eulophidae | Tetrastichus | Tetrastichus howardi",NA,NA,NA,NA,NA
"5","GBIF:1341976","Apis","mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,"hasParasite","EOL:1072669","Melittobia acasta","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia acasta",NA,NA,NA,NA,NA
"6","GBIF:1341976","Apis","mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,"hasParasite","GBIF:4501516","Dibrachys microgastri","Animalia | Arthropoda | Insecta | Hymenoptera | Pteromalidae | Dibrachys | Dibrachys microgastri",NA,NA,NA,NA,NA
"7","GBIF:1341976","Apis","mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,"hasParasite","EOL:1071103","Nasonia vitripennis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Pteromalidae | Nasonia | Nasonia vitripennis",NA,NA,NA,NA,NA
"8","GBIF:1342048","Xylocopa",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Xylocopa",NA,"hasParasite","EOL:1071733","Monodontomerus montivagus","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Torymidae | Monodontomerus | Monodontomerus montivagus",NA,NA,NA,NA,NA
"9","GBIF:1342048","Xylocopa",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Xylocopa",NA,"hasParasite","GBIF:1372329","Monodontomerus vicicellae","Animalia | Arthropoda | Insecta | Hymenoptera | Torymidae | Monodontomerus | Monodontomerus vicicellae",NA,NA,NA,NA,NA
"10","GBIF:1340343","Bombus","californicus","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus californicus",NA,"hasParasitoid","https://www.gbif.org/species/1545499","Apocephalus borealis",NA,NA,NA,NA,NA,NA
"11","GBIF:1342284","Xylocopa","varipuncta","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Xylocopa | Xylocopa varipuncta",NA,"hasKleptoparasite","GBIF:1335213","Megachile sculpturalis","Animalia | Arthropoda | Insecta | Hymenoptera | Megachilidae | Megachile | Megachile sculpturalis",NA,NA,NA,NA,NA
"12","GBIF:1340278","Bombus",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus",NA,"hasEndoparasite","EOL:4965177","Sphaerularia bombi","Animalia | Nematoda | Secernentea | Tylenchida | Sphaerulariidae | Sphaerularia | Sphaerularia bombi",NA,NA,NA,NA,NA
"13","GBIF:1340278","Bombus",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus",NA,"hasParasite","GBIF:1870250","Aphomia sociella","Animalia | Arthropoda | Insecta | Lepidoptera | Pyralidae | Aphomia | Aphomia sociella",NA,NA,NA,NA,NA
"14","GBIF:1340278","Bombus",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus",NA,"hasParasite","GBIF:4506278","Mutilla europaea","Animalia | Arthropoda | Insecta | Hymenoptera | Mutillidae | Mutilla | Mutilla europaea",NA,NA,NA,NA,NA
"15","GBIF:1340278","Bombus",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus",NA,"hasPathogen","EOL:10563045","Nosema apis","Fungi | Microspora | Microsporea | Microsporida | Nosematidae | Nosema | Nosema",NA,NA,NA,NA,NA
"16","GBIF:1340278","Bombus",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus",NA,"hasEndoparasitoid","GBIF:7298","Conopidae","Animalia | Arthropoda | Insecta | Diptera | Conopidae",NA,NA,NA,NA,NA
"17","GBIF:1340278","Bombus",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus",NA,"hasEctoparasitoid","GBIF:1481718","Brachicoma devia","Animalia | Arthropoda | Insecta | Diptera | Sarcophagidae | Brachicoma | Brachicoma devia",NA,NA,NA,NA,NA
"18","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:92444","Acute bee paralysis virus","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Picornavirales | Dicistroviridae | Aparavirus | Acute bee paralysis virus",NA,NA,NA,NA,NA
"19","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:1983569","Apis dicistrovirus","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Picornavirales | Dicistroviridae | unclassified Dicistroviridae | Apis dicistrovirus",NA,NA,NA,NA,NA
"20","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:1983570","Apis flavivirus","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Flaviviridae | unclassified Flaviviridae | Apis flavivirus",NA,NA,NA,NA,NA
"21","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:1100043","Apis mellifera filamentous virus","Viruses | dsDNA viruses, no RNA stage | unclassified dsDNA viruses | Apis mellifera filamentous virus",NA,NA,NA,NA,NA
"22","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:1682186","Bee Macula-like virus","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Tymovirales | Tymoviridae | unclassified Tymoviridae | Bee Macula-like virus",NA,NA,NA,NA,NA
"23","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:92395","Black queen cell virus","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Picornavirales | Dicistroviridae | Triatovirus | Black queen cell virus",NA,NA,NA,NA,NA
"24","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:180822","Chronic bee paralysis virus","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | unclassified ssRNA positive-strand viruses | Chronic bee paralysis virus",NA,NA,NA,NA,NA
"25","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:198112","Deformed wing virus","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Picornavirales | Iflaviridae | Iflavirus | Deformed wing virus",NA,NA,NA,NA,NA
"26","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:294365","Aparavirus","|  |  | Picornavirales | Dicistroviridae | Aparavirus |",NA,NA,NA,NA,NA
"27","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:1041806","Lake Sinai virus 1","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Sinaivirus | Lake Sinai virus 1",NA,NA,NA,NA,NA
"28","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:1983562","Lake Sinai Virus SA1","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Sinaivirus | unclassified Sinaivirus | Lake Sinai Virus SA1",NA,NA,NA,NA,NA
"29","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:1983563","Lake Sinai Virus SA2","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Sinaivirus | unclassified Sinaivirus | Lake Sinai Virus SA2",NA,NA,NA,NA,NA
"30","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:1041831","Lake Sinai virus 2","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Sinaivirus | Lake Sinai virus 2",NA,NA,NA,NA,NA
"31","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:1983561","Lake Sinai Virus NE","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Sinaivirus | unclassified Sinaivirus | Lake Sinai Virus NE",NA,NA,NA,NA,NA
"32","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:1983564","Lake Sinai Virus TO","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Sinaivirus | unclassified Sinaivirus | Lake Sinai Virus TO",NA,NA,NA,NA,NA
"33","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:12288","Nodamura virus","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Nodaviridae | Alphanodavirus | Nodamura virus",NA,NA,NA,NA,NA
"34","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:89463","Iflavirus","|  |  | Picornavirales | Iflaviridae | Iflavirus |",NA,NA,NA,NA,NA
"35","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:886669","Sacbrood virus CSBV-LN/China/2009","Viruses | ssRNA viruses | ssRNA positive-strand viruses, no DNA stage | Picornavirales | Iflaviridae | Iflavirus | Sacbrood virus | Sacbrood virus CSBV-LN/China/2009",NA,NA,NA,NA,NA
"36","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:458132","Iflavirus","|  |  | Picornavirales | Iflaviridae | Iflavirus |",NA,NA,NA,NA,NA
"37","NCBI:7460","Apis","mellifera","| Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis mellifera",NA,"hasPathogen","NCBI:1464","Paenibacillus larvae","| Bacteria | Terrabacteria | Firmicutes | Bacilli | Bacillales | Paenibacillaceae | Paenibacillus | Paenibacillus larvae",NA,NA,NA,NA,NA
"38","GBIF:5040269","Anthophora","marginata","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Anthophora | Anthophora marginata",NA,"hasParasite","EOL:1071186","Monodontomerus mexicanus","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Torymidae | Monodontomerus | Monodontomerus mexicanus",NA,NA,NA,NA,NA
"39","GBIF:1340666","Euglossa","cordata","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Euglossa | Euglossa cordata",NA,"hasKleptoparasite","GBIF:1337659","Hoplostelis bilineolata","Animalia | Arthropoda | Insecta | Hymenoptera | Megachilidae | Hoplostelis | Hoplostelis bilineolata",NA,NA,NA,NA,NA
"40","EOL:2754886","Apis","cerana","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis cerana",NA,"hasEctoparasite","GBIF:2188249","Varroa destructor","Animalia | Arthropoda | Arachnida | Mesostigmata | Varroidae | Varroa | Varroa destructor",NA,NA,NA,NA,NA
"41","EOL:2754886","Apis","cerana","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis cerana",NA,"hasParasite","EOL:32288","Antrocephalus","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Chalcididae | Antrocephalus",NA,NA,NA,NA,NA
"42","EOL:2754886","Apis","cerana","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis cerana",NA,"hasParasite","EOL:3203538","Varroa","Animalia | Arthropoda | Arachnida | Mesostigmata | Varroidae | Varroa",NA,NA,NA,NA,NA
"43","EOL:2754886","Apis","cerana","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis cerana",NA,"hasParasite","EOL:8754850","Nosema ceranae","Fungi | Microspora | Microsporea | Microsporida | Nosematidae | Nosema | Nosema",NA,NA,NA,NA,NA
"44","EOL:2754886","Apis","cerana","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis cerana",NA,"hasParasite","EOL_V2:3203540","Varroa jacobsoni","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Acari | Parasitiformes | Mesostigmata | Monogynaspida | Dermanyssina | Dermanyssoidea | Varroidae | Varroa | Varroa jacobsoni",NA,NA,NA,NA,NA
"45","EOL:2754886","Apis","cerana","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis cerana",NA,"hasParasite","EOL:3203541","Varroa destructor","Animalia | Arthropoda | Arachnida | Mesostigmata | Varroidae | Varroa | Varroa destructor",NA,NA,NA,NA,NA
"46","EOL:2754886","Apis","cerana","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis cerana",NA,"hasPathogen","no:match","Apis iridescent virus",NA,NA,NA,NA,NA,NA
"47","EOL:2754886","Apis","cerana","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis cerana",NA,"hasPathogen","EOL:8754850","Nosema ceranae","Fungi | Microspora | Microsporea | Microsporida | Nosematidae | Nosema | Nosema",NA,NA,NA,NA,NA
"48","EOL:2754886","Apis","cerana","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis cerana",NA,"hasPathogen","EOL_V2:190236","Ascosphaera apis","Fungi | Ascomycota | Eurotiomycetes | Ascosphaerales | Ascosphaeraceae | Ascosphaera | Ascosphaera apis",NA,NA,NA,NA,NA
"49","EOL:1177352","Bombus","ruderatus","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus ruderatus",NA,"hasParasite","GBIF:1395338","Pteromalus conopidarum","Animalia | Arthropoda | Insecta | Hymenoptera | Pteromalidae | Pteromalus | Pteromalus conopidarum",NA,NA,NA,NA,NA
"50","EOL:1177352","Bombus","ruderatus","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus ruderatus",NA,"hasParasite","EOL:1072669","Melittobia acasta","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia acasta",NA,NA,NA,NA,NA
"51","EOL:1177350","Bombus","hortorum","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus hortorum",NA,"hasParasite","EOL:1072669","Melittobia acasta","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia acasta",NA,NA,NA,NA,NA
"52","EOL:1177350","Bombus","hortorum","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus hortorum",NA,"hasPathogen","EOL:10563045","Nosema apis","Fungi | Microspora | Microsporea | Microsporida | Nosematidae | Nosema | Nosema",NA,NA,NA,NA,NA
"53","EOL:1065209","Bombus","pascuorum","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus pascuorum",NA,"hasParasite","GBIF:8997341","Iflavirus","| Picornavirales | Iflaviridae | Iflavirus |",NA,NA,NA,NA,NA
"54","EOL:1065209","Bombus","pascuorum","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus pascuorum",NA,"hasPathogen","EOL:11926867","Nosema bombi","Fungi | Microspora | Microsporea | Microsporida | Nosematidae | Nosema | Nosema",NA,NA,NA,NA,NA
"55","EOL:1043226","Centris","nitida","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Centris | Centris nitida",NA,"hasParasite","EOL:1073039","Leucospis cayennensis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Leucospidae | Leucospis | Leucospis cayennensis",NA,NA,NA,NA,NA
"56","EOL:1045322","Ceratina","dupla","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina | Ceratina dupla",NA,"hasParasite","GBIF:1370610","Axima zabriskiei","Animalia | Arthropoda | Insecta | Hymenoptera | Eurytomidae | Axima | Axima zabriskiei",NA,NA,NA,NA,NA
"57","EOL:1045322","Ceratina","dupla","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina | Ceratina dupla",NA,"hasParasite","GBIF:1386342","Baryscapus americanus","Animalia | Arthropoda | Insecta | Hymenoptera | Eulophidae | Baryscapus | Baryscapus americanus",NA,NA,NA,NA,NA
"58","EOL:1045322","Ceratina","dupla","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina | Ceratina dupla",NA,"hasParasite","GBIF:1391874","Habritys latrus","Animalia | Arthropoda | Insecta | Hymenoptera | Pteromalidae | Habritys | Habritys latrus",NA,NA,NA,NA,NA
"59","EOL:1045322","Ceratina","dupla","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina | Ceratina dupla",NA,"hasParasite","GBIF:1372890","Torymus","Animalia | Arthropoda | Insecta | Hymenoptera | Torymidae | Torymus",NA,NA,NA,NA,NA
"60","EOL:1045322","Ceratina","dupla","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina | Ceratina dupla",NA,"hasParasite","EOL:843051","Eupelmus vesicularis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eupelmidae | Eupelmus | Eupelmus vesicularis",NA,NA,NA,NA,NA
"61","EOL:1046956","Anthophora","linsleyi","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Anthophora | Anthophora linsleyi",NA,"hasParasite","EOL:1071733","Monodontomerus montivagus","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Torymidae | Monodontomerus | Monodontomerus montivagus",NA,NA,NA,NA,NA
"62","EOL:1065136","Bombus","lucorum","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus lucorum",NA,"hasEctoparasite","EOL:1229638","Hystrichopsylla talpae talpae","Animalia | Arthropoda | Insecta | Siphonaptera | Hystrichopsylloidea | Hystrichopsyllidae | Hystrichopsylla | Hystrichopsylla talpae | Hystrichopsylla talpae talpae",NA,NA,NA,NA,NA
"63","EOL:1065136","Bombus","lucorum","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus lucorum",NA,"hasPathogen","EOL_V2:12153506","Crithidia bombi","Cellular organisms | Eukaryota | Euglenozoa | Kinetoplastida | Trypanosomatidae | Leishmaniinae | Crithidia | Crithidia bombi",NA,NA,NA,NA,NA
"64","EOL:1065259","Bombus","humilis","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus humilis",NA,"hasPathogen","EOL:10563045","Nosema apis","Fungi | Microspora | Microsporea | Microsporida | Nosematidae | Nosema | Nosema",NA,NA,NA,NA,NA
"65","EOL:1065258","Bombus","hypnorum","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus hypnorum",NA,"hasParasite","EOL:1072669","Melittobia acasta","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia acasta",NA,NA,NA,NA,NA
"66","EOL:1065258","Bombus","hypnorum","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus hypnorum",NA,"hasParasite","EOL:1071103","Nasonia vitripennis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Pteromalidae | Nasonia | Nasonia vitripennis",NA,NA,NA,NA,NA
"67","EOL:1065257","Bombus","hypocrita","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus hypocrita",NA,"hasParasite","EOL:3201593","Locustacarus buchneri","Animalia | Arthropoda | Arachnida | Prostigmata | Podapolipidae | Locustacarus | Locustacarus buchneri",NA,NA,NA,NA,NA
"68","EOL:1065256","Bombus","ignitus","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus ignitus",NA,"hasParasite","EOL:3201593","Locustacarus buchneri","Animalia | Arthropoda | Arachnida | Prostigmata | Podapolipidae | Locustacarus | Locustacarus buchneri",NA,NA,NA,NA,NA
"69","EOL:1065164","Bombus","sylvarum","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus sylvarum",NA,"hasPathogen","EOL:11926867","Nosema bombi","Fungi | Microspora | Microsporea | Microsporida | Nosematidae | Nosema | Nosema",NA,NA,NA,NA,NA
