"","beeID","plantID","monthID","sourceID","y"
"463283",111,66,4,7,0
"463343",111,67,4,7,0
"463403",111,68,4,7,0
"463453",111,70,4,7,0
"463483",111,71,4,7,0
"463523",111,72,4,7,0
"463553",111,73,4,7,0
"463603",111,75,4,7,0
"463633",111,76,4,7,0
"463663",111,77,4,7,0
"463733",111,79,4,7,0
"463763",111,80,4,7,0
"463793",111,81,4,7,0
"463814",111,82,4,7,0
"463843",111,83,4,7,0
"463883",111,84,4,7,0
"463903",111,85,4,7,0
"463943",111,86,4,7,0
"463983",111,87,4,7,0
"464053",111,89,4,7,0
"464083",111,90,4,7,0
"464123",111,91,4,7,0
"464153",111,92,4,7,0
"464233",111,94,4,7,0
"464314",111,96,4,7,0
"464343",111,97,4,7,0
"464393",111,98,4,7,0
"464433",111,99,4,7,0
"464523",111,101,4,7,0
"464583",111,102,4,7,0
"464643",111,103,4,7,0
"464713",111,105,4,7,0
"464733",111,106,4,7,0
"464814",111,108,4,7,0
"464853",111,109,4,7,0
"464913",111,110,4,7,0
"464953",111,111,4,7,0
"465013",111,112,4,7,0
"465073",111,113,4,7,0
"465103",111,114,4,7,0
"465163",111,115,4,7,0
"465253",111,118,4,7,0
"465353",111,120,4,7,0
"465403",111,121,4,7,0
"465433",111,122,4,7,0
"465493",111,124,4,7,0
"465503",111,125,4,7,0
"465553",111,126,4,7,0
"465603",112,1,4,7,0
"465653",112,2,4,7,0
"465703",112,3,4,7,0
"465783",112,5,4,7,0
"465803",112,6,4,7,0
"465833",112,7,4,7,0
"465863",112,8,4,7,0
"465943",112,11,4,7,0
"466015",112,13,4,7,0
"466043",112,14,4,7,0
"466083",112,15,4,7,0
"466133",112,17,4,7,0
"466283",112,22,4,7,0
"466393",112,26,4,7,0
"466473",112,29,4,7,0
"466563",112,32,4,7,0
"466613",112,33,4,7,0
"466663",112,36,4,7,0
"466693",112,37,4,7,0
"466743",112,38,4,7,0
"466853",112,42,4,7,0
"466903",112,43,4,7,0
"467023",112,50,4,7,0
"467043",112,51,4,7,0
"467093",112,52,4,7,0
"467133",112,53,4,7,0
"467183",112,54,4,7,0
"467223",112,55,4,7,0
"467293",112,58,4,7,0
"467333",112,59,4,7,0
"467383",112,60,4,7,0
"467413",112,61,4,7,0
"467463",112,62,4,7,0
"467583",112,66,4,7,0
"467633",112,67,4,7,0
"467683",112,68,4,7,0
"467733",112,70,4,7,0
"467763",112,71,4,7,0
"467803",112,72,4,7,0
"467833",112,73,4,7,0
"467883",112,75,4,7,0
"467913",112,76,4,7,0
"467943",112,77,4,7,0
"468003",112,79,4,7,0
"468033",112,80,4,7,0
"468063",112,81,4,7,0
"468083",112,82,4,7,0
"468114",112,83,4,7,0
"468153",112,84,4,7,0
"468173",112,85,4,7,0
"468213",112,86,4,7,0
"468253",112,87,4,7,0
"468315",112,89,4,7,0
"468343",112,90,4,7,0
"468383",112,91,4,7,0
"468414",112,92,4,7,0
"468483",112,94,4,7,0
"468553",112,96,4,7,0
"468583",112,97,4,7,0
"468633",112,98,4,7,0
"468673",112,99,4,7,0
"468743",112,101,4,7,0
"468793",112,102,4,7,0
"468843",112,103,4,7,0
"468903",112,105,4,7,0
"468923",112,106,4,7,0
"468993",112,108,4,7,0
"469033",112,109,4,7,0
"469083",112,110,4,7,0
"469123",112,111,4,7,0
"469173",112,112,4,7,0
"469223",112,113,4,7,0
"469253",112,114,4,7,0
"469303",112,115,4,7,0
"469373",112,118,4,7,0
"469453",112,120,4,7,0
"469493",112,121,4,7,0
"469523",112,122,4,7,0
"469583",112,124,4,7,0
"469593",112,125,4,7,0
"469643",112,126,4,7,0
"469683",113,1,4,7,0
"469693",113,2,4,7,0
"469703",113,3,4,7,0
"469714",113,5,4,7,0
"469723",113,6,4,7,0
"469733",113,7,4,7,0
"469743",113,8,4,7,0
"469753",113,11,4,7,0
"469763",113,13,4,7,0
"469773",113,14,4,7,0
"469783",113,15,4,7,0
"469793",113,17,4,7,0
"469803",113,22,4,7,0
"469815",113,26,4,7,0
"469823",113,29,4,7,0
"469833",113,32,4,7,0
"469843",113,33,4,7,0
"469853",113,36,4,7,0
"469863",113,37,4,7,0
"469873",113,38,4,7,0
"469883",113,42,4,7,0
"469893",113,43,4,7,0
"469903",113,50,4,7,0
"469913",113,51,4,7,0
"469923",113,52,4,7,0
"469933",113,53,4,7,0
"469943",113,54,4,7,0
"469953",113,55,4,7,0
"469963",113,58,4,7,0
"469973",113,59,4,7,0
"469983",113,60,4,7,0
"469993",113,61,4,7,0
"470003",113,62,4,7,0
"470014",113,66,4,7,0
"470023",113,67,4,7,0
"470033",113,68,4,7,0
"470043",113,70,4,7,0
"470053",113,71,4,7,0
"470063",113,72,4,7,0
"470073",113,73,4,7,0
"470083",113,75,4,7,0
"470093",113,76,4,7,0
"470103",113,77,4,7,0
"470115",113,79,4,7,0
"470123",113,80,4,7,0
"470133",113,81,4,7,0
"470143",113,82,4,7,0
"470153",113,83,4,7,0
"470163",113,84,4,7,0
"470173",113,85,4,7,0
"470183",113,86,4,7,0
"470193",113,87,4,7,0
"470203",113,89,4,7,0
"470214",113,90,4,7,0
"470223",113,91,4,7,0
"470233",113,92,4,7,0
"470243",113,94,4,7,0
"470253",113,96,4,7,0
"470263",113,97,4,7,0
"470273",113,98,4,7,0
"470283",113,99,4,7,0
"470293",113,101,4,7,0
"470303",113,102,4,7,0
"470314",113,103,4,7,0
"470323",113,105,4,7,0
"470333",113,106,4,7,0
"470343",113,108,4,7,0
"470353",113,109,4,7,0
"470363",113,110,4,7,0
"470373",113,111,4,7,0
"470383",113,112,4,7,0
"470393",113,113,4,7,0
"470403",113,114,4,7,0
"470415",113,115,4,7,0
"470423",113,118,4,7,0
"470433",113,120,4,7,0
"470443",113,121,4,7,0
"470453",113,122,4,7,0
"470463",113,124,4,7,0
"470473",113,125,4,7,0
"470483",113,126,4,7,0
"474693",116,1,4,7,0
"474763",116,2,4,7,0
"474833",116,3,4,7,0
"474943",116,5,4,7,0
"474963",116,6,4,7,0
"474983",116,7,4,7,0
"475013",116,8,4,7,0
"475133",116,11,4,7,0
"475233",116,13,4,7,0
"475263",116,14,4,7,0
"475314",116,15,4,7,0
"475393",116,17,4,7,0
"475583",116,22,4,7,0
"475733",116,26,4,7,0
"475843",116,29,4,7,0
"475963",116,32,4,7,0
"476033",116,33,4,7,0
"476133",116,36,4,7,0
"476153",116,37,4,7,0
"476193",116,38,4,7,0
"476373",116,42,4,7,0
"476443",116,43,4,7,0
"476743",116,50,4,7,0
"476763",116,51,4,7,0
"476803",116,52,4,7,0
"476833",116,53,4,7,0
"476903",116,54,4,7,0
"476973",116,55,4,7,0
"477053",116,58,4,7,0
"477083",116,59,4,7,0
"477123",116,60,4,7,0
"477153",116,61,4,7,0
"477215",116,62,4,7,0
"477373",116,66,4,7,0
"477423",116,67,4,7,0
"477473",116,68,4,7,0
"477523",116,70,4,7,0
"477543",116,71,4,7,0
"477573",116,72,4,7,0
"477593",116,73,4,7,0
"477633",116,75,4,7,0
"477653",116,76,4,7,0
"477673",116,77,4,7,0
"477733",116,79,4,7,0
"477763",116,80,4,7,0
"477783",116,81,4,7,0
"477803",116,82,4,7,0
"477833",116,83,4,7,0
"477863",116,84,4,7,0
"477883",116,85,4,7,0
"477913",116,86,4,7,0
"477953",116,87,4,7,0
"478033",116,89,4,7,0
"478053",116,90,4,7,0
"478083",116,91,4,7,0
"478113",116,92,4,7,0
"478183",116,94,4,7,0
"478253",116,96,4,7,0
"478283",116,97,4,7,0
"478323",116,98,4,7,0
"478363",116,99,4,7,0
"478483",116,101,4,7,0
"478553",116,102,4,7,0
"478623",116,103,4,7,0
"478715",116,105,4,7,0
"478733",116,106,4,7,0
"478813",116,108,4,7,0
"478843",116,109,4,7,0
"478913",116,110,4,7,0
"478943",116,111,4,7,0
"479013",116,112,4,7,0
"479073",116,113,4,7,0
"479093",116,114,4,7,0
"479143",116,115,4,7,0
"479223",116,118,4,7,0
"479343",116,120,4,7,0
"479393",116,121,4,7,0
"479413",116,122,4,7,0
"479463",116,124,4,7,0
"479473",116,125,4,7,0
"479513",116,126,4,7,0
"479553",117,1,4,7,0
"479623",117,2,4,7,0
"479693",117,3,4,7,0
"479803",117,5,4,7,0
"479823",117,6,4,7,0
"479843",117,7,4,7,0
"479873",117,8,4,7,0
"479993",117,11,4,7,0
"480093",117,13,4,7,0
"480123",117,14,4,7,0
"480173",117,15,4,7,0
"480253",117,17,4,7,0
"480443",117,22,4,7,0
"480593",117,26,4,7,0
"480703",117,29,4,7,0
"480823",117,32,4,7,0
"480893",117,33,4,7,0
"480993",117,36,4,7,0
"481013",117,37,4,7,0
"481053",117,38,4,7,0
"481233",117,42,4,7,0
"481303",117,43,4,7,0
"481603",117,50,4,7,0
"481623",117,51,4,7,0
"481663",117,52,4,7,0
"481693",117,53,4,7,0
"481763",117,54,4,7,0
"481833",117,55,4,7,0
"481913",117,58,4,7,0
"481943",117,59,4,7,0
"481983",117,60,4,7,0
"482013",117,61,4,7,0
"482073",117,62,4,7,0
"482233",117,66,4,7,0
"482283",117,67,4,7,0
"482333",117,68,4,7,0
"482383",117,70,4,7,0
"482403",117,71,4,7,0
"482433",117,72,4,7,0
"482453",117,73,4,7,0
"482493",117,75,4,7,0
"482513",117,76,4,7,0
"482533",117,77,4,7,0
"482593",117,79,4,7,0
"482623",117,80,4,7,0
"482643",117,81,4,7,0
"482663",117,82,4,7,0
"482693",117,83,4,7,0
"482723",117,84,4,7,0
"482743",117,85,4,7,0
"482773",117,86,4,7,0
"482813",117,87,4,7,0
"482893",117,89,4,7,0
"482913",117,90,4,7,0
"482943",117,91,4,7,0
"482973",117,92,4,7,0
"483043",117,94,4,7,0
"483113",117,96,4,7,0
"483143",117,97,4,7,0
"483183",117,98,4,7,0
"483223",117,99,4,7,0
"483343",117,101,4,7,0
"483414",117,102,4,7,0
"483483",117,103,4,7,0
"483573",117,105,4,7,0
"483593",117,106,4,7,0
"483673",117,108,4,7,0
"483703",117,109,4,7,0
"483773",117,110,4,7,0
"483803",117,111,4,7,0
"483873",117,112,4,7,0
"483933",117,113,4,7,0
"483953",117,114,4,7,0
"484003",117,115,4,7,0
"484083",117,118,4,7,0
"484203",117,120,4,7,0
"484253",117,121,4,7,0
"484273",117,122,4,7,0
"484323",117,124,4,7,0
"484333",117,125,4,7,0
"484373",117,126,4,7,0
"484423",118,1,4,7,0
"484503",118,2,4,7,0
"484583",118,3,4,7,0
"484703",118,5,4,7,0
"484723",118,6,4,7,0
"484753",118,7,4,7,0
"484783",118,8,4,7,0
"484903",118,11,4,7,0
"485003",118,13,4,7,0
"485033",118,14,4,7,0
"485083",118,15,4,7,0
"485163",118,17,4,7,0
"485363",118,22,4,7,0
"485523",118,26,4,7,0
"485643",118,29,4,7,0
"485773",118,32,4,7,0
"485853",118,33,4,7,0
"485963",118,36,4,7,0
"485993",118,37,4,7,0
"486043",118,38,4,7,0
"486233",118,42,4,7,0
"486314",118,43,4,7,0
"486623",118,50,4,7,0
"486643",118,51,4,7,0
"486693",118,52,4,7,0
"486733",118,53,4,7,0
"486813",118,54,4,7,0
"486883",118,55,4,7,0
"486963",118,58,4,7,0
"487003",118,59,4,7,0
"487053",118,60,4,7,0
"487083",118,61,4,7,0
"487153",118,62,4,7,0
"487323",118,66,4,7,0
"487383",118,67,4,7,0
"487443",118,68,4,7,0
"487493",118,70,4,7,0
"487523",118,71,4,7,0
"487563",118,72,4,7,0
"487593",118,73,4,7,0
"487643",118,75,4,7,0
"487673",118,76,4,7,0
"487703",118,77,4,7,0
"487773",118,79,4,7,0
"487803",118,80,4,7,0
"487833",118,81,4,7,0
"487853",118,82,4,7,0
"487883",118,83,4,7,0
"487923",118,84,4,7,0
"487943",118,85,4,7,0
"487983",118,86,4,7,0
"488023",118,87,4,7,0
"488113",118,89,4,7,0
"488143",118,90,4,7,0
"488183",118,91,4,7,0
"488213",118,92,4,7,0
"488293",118,94,4,7,0
"488373",118,96,4,7,0
"488403",118,97,4,7,0
"488453",118,98,4,7,0
"488493",118,99,4,7,0
"488614",118,101,4,7,0
"488693",118,102,4,7,0
"488773",118,103,4,7,0
"488863",118,105,4,7,0
"488883",118,106,4,7,0
"488973",118,108,4,7,0
"489013",118,109,4,7,0
"489093",118,110,4,7,0
"489133",118,111,4,7,0
"489213",118,112,4,7,0
"489283",118,113,4,7,0
"489313",118,114,4,7,0
"489373",118,115,4,7,0
"489463",118,118,4,7,0
"489593",118,120,4,7,0
"489643",118,121,4,7,0
"489673",118,122,4,7,0
"489733",118,124,4,7,0
"489743",118,125,4,7,0
"489793",118,126,4,7,0
"489843",119,1,4,7,0
"489923",119,2,4,7,0
"490003",119,3,4,7,0
"490123",119,5,4,7,0
"490143",119,6,4,7,0
"490173",119,7,4,7,0
"490203",119,8,4,7,0
"490323",119,11,4,7,0
"490423",119,13,4,7,0
"490453",119,14,4,7,0
"490503",119,15,4,7,0
"490583",119,17,4,7,0
"490783",119,22,4,7,0
"490943",119,26,4,7,0
"491063",119,29,4,7,0
"491193",119,32,4,7,0
"491273",119,33,4,7,0
"491383",119,36,4,7,0
"491413",119,37,4,7,0
"491463",119,38,4,7,0
"491653",119,42,4,7,0
"491733",119,43,4,7,0
"492043",119,50,4,7,0
"492063",119,51,4,7,0
"492113",119,52,4,7,0
"492153",119,53,4,7,0
"492233",119,54,4,7,0
"492303",119,55,4,7,0
"492383",119,58,4,7,0
"492423",119,59,4,7,0
"492473",119,60,4,7,0
"492503",119,61,4,7,0
"492573",119,62,4,7,0
"492743",119,66,4,7,0
"492803",119,67,4,7,0
"492863",119,68,4,7,0
"492913",119,70,4,7,0
"492943",119,71,4,7,0
"492983",119,72,4,7,0
"493013",119,73,4,7,0
"493063",119,75,4,7,0
"493093",119,76,4,7,0
"493123",119,77,4,7,0
"493193",119,79,4,7,0
"493223",119,80,4,7,0
"493253",119,81,4,7,0
"493273",119,82,4,7,0
"493303",119,83,4,7,0
"493343",119,84,4,7,0
"493363",119,85,4,7,0
"493403",119,86,4,7,0
"493443",119,87,4,7,0
"493533",119,89,4,7,0
"493563",119,90,4,7,0
"493603",119,91,4,7,0
"493633",119,92,4,7,0
"493713",119,94,4,7,0
"493793",119,96,4,7,0
"493823",119,97,4,7,0
"493873",119,98,4,7,0
"493913",119,99,4,7,0
"494033",119,101,4,7,0
"494113",119,102,4,7,0
"494193",119,103,4,7,0
"494283",119,105,4,7,0
"494303",119,106,4,7,0
"494393",119,108,4,7,0
"494433",119,109,4,7,0
"494513",119,110,4,7,0
"494553",119,111,4,7,0
"494633",119,112,4,7,0
"494703",119,113,4,7,0
"494733",119,114,4,7,0
"494793",119,115,4,7,0
"494883",119,118,4,7,0
"495013",119,120,4,7,0
"495063",119,121,4,7,0
"495093",119,122,4,7,0
"495153",119,124,4,7,0
"495163",119,125,4,7,0
"495213",119,126,4,7,0
"499303",121,1,4,7,0
"499373",121,2,4,7,0
"499443",121,3,4,7,0
"499553",121,5,4,7,0
"499573",121,6,4,7,0
"499593",121,7,4,7,0
"499623",121,8,4,7,0
"499743",121,11,4,7,0
"499843",121,13,4,7,0
"499873",121,14,4,7,0
"499923",121,15,4,7,0
"500003",121,17,4,7,0
"500193",121,22,4,7,0
"500343",121,26,4,7,0
"500453",121,29,4,7,0
"500573",121,32,4,7,0
"500643",121,33,4,7,0
"500743",121,36,4,7,0
"500763",121,37,4,7,0
"500803",121,38,4,7,0
"500983",121,42,4,7,0
"501053",121,43,4,7,0
"501353",121,50,4,7,0
"501373",121,51,4,7,0
"501414",121,52,4,7,0
"501443",121,53,4,7,0
"501513",121,54,4,7,0
"501583",121,55,4,7,0
"501663",121,58,4,7,0
"501693",121,59,4,7,0
"501733",121,60,4,7,0
"501763",121,61,4,7,0
"501823",121,62,4,7,0
"501983",121,66,4,7,0
"502033",121,67,4,7,0
"502083",121,68,4,7,0
"502133",121,70,4,7,0
"502153",121,71,4,7,0
"502183",121,72,4,7,0
"502203",121,73,4,7,0
"502243",121,75,4,7,0
"502263",121,76,4,7,0
"502283",121,77,4,7,0
"502343",121,79,4,7,0
"502373",121,80,4,7,0
"502393",121,81,4,7,0
"502415",121,82,4,7,0
"502443",121,83,4,7,0
"502473",121,84,4,7,0
"502493",121,85,4,7,0
"502523",121,86,4,7,0
"502563",121,87,4,7,0
"502643",121,89,4,7,0
"502663",121,90,4,7,0
"502693",121,91,4,7,0
"502723",121,92,4,7,0
"502793",121,94,4,7,0
"502863",121,96,4,7,0
"502893",121,97,4,7,0
"502933",121,98,4,7,0
"502973",121,99,4,7,0
"503093",121,101,4,7,0
"503163",121,102,4,7,0
"503233",121,103,4,7,0
"503323",121,105,4,7,0
"503343",121,106,4,7,0
"503423",121,108,4,7,0
"503453",121,109,4,7,0
"503523",121,110,4,7,0
"503553",121,111,4,7,0
"503623",121,112,4,7,0
"503683",121,113,4,7,0
"503703",121,114,4,7,0
"503753",121,115,4,7,0
"503833",121,118,4,7,0
"503953",121,120,4,7,0
"504003",121,121,4,7,0
"504023",121,122,4,7,0
"504073",121,124,4,7,0
"504083",121,125,4,7,0
"504123",121,126,4,7,0
"504163",122,1,4,7,0
"504233",122,2,4,7,0
"504303",122,3,4,7,0
"504413",122,5,4,7,0
"504433",122,6,4,7,0
"504453",122,7,4,7,0
"504483",122,8,4,7,0
"504603",122,11,4,7,0
"504703",122,13,4,7,0
"504733",122,14,4,7,0
"504783",122,15,4,7,0
"504863",122,17,4,7,0
"505053",122,22,4,7,0
"505203",122,26,4,7,0
"505313",122,29,4,7,0
"505433",122,32,4,7,0
"505503",122,33,4,7,0
"505603",122,36,4,7,0
"505623",122,37,4,7,0
"505663",122,38,4,7,0
"505843",122,42,4,7,0
"505913",122,43,4,7,0
"506214",122,50,4,7,0
"506233",122,51,4,7,0
"506273",122,52,4,7,0
"506303",122,53,4,7,0
"506373",122,54,4,7,0
"506443",122,55,4,7,0
"506523",122,58,4,7,0
"506553",122,59,4,7,0
"506593",122,60,4,7,0
"506623",122,61,4,7,0
"506683",122,62,4,7,0
"506843",122,66,4,7,0
"506893",122,67,4,7,0
"506943",122,68,4,7,0
"506993",122,70,4,7,0
"507015",122,71,4,7,0
"507043",122,72,4,7,0
"507063",122,73,4,7,0
"507104",122,75,4,7,0
"507123",122,76,4,7,0
"507143",122,77,4,7,0
"507203",122,79,4,7,0
"507233",122,80,4,7,0
"507253",122,81,4,7,0
"507273",122,82,4,7,0
"507303",122,83,4,7,0
"507333",122,84,4,7,0
"507353",122,85,4,7,0
"507383",122,86,4,7,0
"507423",122,87,4,7,0
"507503",122,89,4,7,0
"507523",122,90,4,7,0
"507553",122,91,4,7,0
"507583",122,92,4,7,0
"507653",122,94,4,7,0
"507723",122,96,4,7,0
"507753",122,97,4,7,0
"507793",122,98,4,7,0
"507833",122,99,4,7,0
"507953",122,101,4,7,0
"508023",122,102,4,7,0
"508093",122,103,4,7,0
"508183",122,105,4,7,0
"508203",122,106,4,7,0
"508283",122,108,4,7,0
"508314",122,109,4,7,0
"508383",122,110,4,7,0
"508413",122,111,4,7,0
"508483",122,112,4,7,0
"508543",122,113,4,7,0
"508563",122,114,4,7,0
"508613",122,115,4,7,0
"508693",122,118,4,7,0
"508813",122,120,4,7,0
"508863",122,121,4,7,0
"508883",122,122,4,7,0
"508933",122,124,4,7,0
"508943",122,125,4,7,0
"508983",122,126,4,7,0
"509053",123,1,4,7,0
"509163",123,2,4,7,0
"509243",123,3,4,7,0
"509373",123,5,4,7,0
"509393",123,6,4,7,0
"509423",123,7,4,7,0
"509453",123,8,4,7,0
"509573",123,11,4,7,0
"509673",123,13,4,7,0
"509703",123,14,4,7,0
"509753",123,15,4,7,0
"509833",123,17,4,7,0
"510043",123,22,4,7,0
"510223",123,26,4,7,0
"510343",123,29,4,7,0
"510513",123,32,4,7,0
"510623",123,33,4,7,0
"510763",123,36,4,7,0
"510814",123,37,4,7,0
"510863",123,38,4,7,0
"511063",123,42,4,7,0
"511163",123,43,4,7,0
"511533",123,50,4,7,0
"511553",123,51,4,7,0
"511623",123,52,4,7,0
"511683",123,53,4,7,0
"511803",123,54,4,7,0
"511893",123,55,4,7,0
"511973",123,58,4,7,0
"512013",123,59,4,7,0
"512063",123,60,4,7,0
"512093",123,61,4,7,0
"512163",123,62,4,7,0
"512353",123,66,4,7,0
"512433",123,67,4,7,0
"512493",123,68,4,7,0
"512543",123,70,4,7,0
"512573",123,71,4,7,0
"512613",123,72,4,7,0
"512643",123,73,4,7,0
"512703",123,75,4,7,0
"512733",123,76,4,7,0
"512773",123,77,4,7,0
"512843",123,79,4,7,0
"512873",123,80,4,7,0
"512913",123,81,4,7,0
"512933",123,82,4,7,0
"512963",123,83,4,7,0
"513003",123,84,4,7,0
"513023",123,85,4,7,0
"513063",123,86,4,7,0
"513103",123,87,4,7,0
"513193",123,89,4,7,0
"513223",123,90,4,7,0
"513273",123,91,4,7,0
"513303",123,92,4,7,0
"513383",123,94,4,7,0
"513463",123,96,4,7,0
"513493",123,97,4,7,0
"513543",123,98,4,7,0
"513583",123,99,4,7,0
"513703",123,101,4,7,0
"513793",123,102,4,7,0
"513913",123,103,4,7,0
"514023",123,105,4,7,0
"514043",123,106,4,7,0
"514143",123,108,4,7,0
"514203",123,109,4,7,0
"514323",123,110,4,7,0
"514373",123,111,4,7,0
"514473",123,112,4,7,0
"514543",123,113,4,7,0
"514573",123,114,4,7,0
"514643",123,115,4,7,0
"514753",123,118,4,7,0
"514903",123,120,4,7,0
"514953",123,121,4,7,0
"514983",123,122,4,7,0
"515063",123,124,4,7,0
"515083",123,125,4,7,0
"515153",123,126,4,7,0
"515214",124,1,4,7,0
"515283",124,2,4,7,0
"515353",124,3,4,7,0
"515463",124,5,4,7,0
"515483",124,6,4,7,0
"515515",124,7,4,7,0
"515543",124,8,4,7,0
"515663",124,11,4,7,0
"515763",124,13,4,7,0
"515793",124,14,4,7,0
"515843",124,15,4,7,0
"515923",124,17,4,7,0
"516113",124,22,4,7,0
"516273",124,26,4,7,0
"516383",124,29,4,7,0
"516503",124,32,4,7,0
"516573",124,33,4,7,0
"516663",124,36,4,7,0
"516693",124,37,4,7,0
"516743",124,38,4,7,0
"516913",124,42,4,7,0
"516983",124,43,4,7,0
"517233",124,50,4,7,0
"517253",124,51,4,7,0
"517303",124,52,4,7,0
"517343",124,53,4,7,0
"517413",124,54,4,7,0
"517473",124,55,4,7,0
"517553",124,58,4,7,0
"517593",124,59,4,7,0
"517643",124,60,4,7,0
"517673",124,61,4,7,0
"517743",124,62,4,7,0
"517903",124,66,4,7,0
"517963",124,67,4,7,0
"518023",124,68,4,7,0
"518073",124,70,4,7,0
"518103",124,71,4,7,0
"518143",124,72,4,7,0
"518173",124,73,4,7,0
"518223",124,75,4,7,0
"518253",124,76,4,7,0
"518283",124,77,4,7,0
"518353",124,79,4,7,0
"518383",124,80,4,7,0
"518414",124,81,4,7,0
"518433",124,82,4,7,0
"518463",124,83,4,7,0
"518503",124,84,4,7,0
"518523",124,85,4,7,0
"518563",124,86,4,7,0
"518603",124,87,4,7,0
"518683",124,89,4,7,0
"518713",124,90,4,7,0
"518753",124,91,4,7,0
"518783",124,92,4,7,0
"518863",124,94,4,7,0
"518943",124,96,4,7,0
"518973",124,97,4,7,0
"519023",124,98,4,7,0
"519063",124,99,4,7,0
"519173",124,101,4,7,0
"519243",124,102,4,7,0
"519314",124,103,4,7,0
"519393",124,105,4,7,0
"519414",124,106,4,7,0
"519503",124,108,4,7,0
"519543",124,109,4,7,0
"519613",124,110,4,7,0
"519653",124,111,4,7,0
"519723",124,112,4,7,0
"519793",124,113,4,7,0
"519823",124,114,4,7,0
"519883",124,115,4,7,0
"519973",124,118,4,7,0
"520093",124,120,4,7,0
"520143",124,121,4,7,0
"520173",124,122,4,7,0
"520233",124,124,4,7,0
"520243",124,125,4,7,0
"520293",124,126,4,7,0
"520343",125,1,4,7,0
"520363",125,2,4,7,0
"520383",125,3,4,7,0
"520403",125,5,4,7,0
"520413",125,6,4,7,0
"520433",125,7,4,7,0
"520443",125,8,4,7,0
"520453",125,11,4,7,0
"520463",125,13,4,7,0
"520473",125,14,4,7,0
"520483",125,15,4,7,0
"520493",125,17,4,7,0
"520514",125,22,4,7,0
"520533",125,26,4,7,0
"520553",125,29,4,7,0
"520573",125,32,4,7,0
"520593",125,33,4,7,0
"520613",125,36,4,7,0
"520633",125,37,4,7,0
"520653",125,38,4,7,0
"520673",125,42,4,7,0
"520693",125,43,4,7,0
"520713",125,50,4,7,0
"520723",125,51,4,7,0
"520743",125,52,4,7,0
"520763",125,53,4,7,0
"520783",125,54,4,7,0
"520793",125,55,4,7,0
"520803",125,58,4,7,0
"520823",125,59,4,7,0
"520843",125,60,4,7,0
"520853",125,61,4,7,0
"520873",125,62,4,7,0
"520893",125,66,4,7,0
"520913",125,67,4,7,0
"520933",125,68,4,7,0
"520943",125,70,4,7,0
"520963",125,71,4,7,0
"520983",125,72,4,7,0
"521003",125,73,4,7,0
"521023",125,75,4,7,0
"521043",125,76,4,7,0
"521063",125,77,4,7,0
"521083",125,79,4,7,0
"521093",125,80,4,7,0
"521113",125,81,4,7,0
"521123",125,82,4,7,0
"521133",125,83,4,7,0
"521153",125,84,4,7,0
"521163",125,85,4,7,0
"521183",125,86,4,7,0
"521193",125,87,4,7,0
"521213",125,89,4,7,0
"521233",125,90,4,7,0
"521253",125,91,4,7,0
"521263",125,92,4,7,0
"521283",125,94,4,7,0
"521303",125,96,4,7,0
"521313",125,97,4,7,0
"521333",125,98,4,7,0
"521343",125,99,4,7,0
"521353",125,101,4,7,0
"521373",125,102,4,7,0
"521393",125,103,4,7,0
"521403",125,105,4,7,0
"521414",125,106,4,7,0
"521433",125,108,4,7,0
"521453",125,109,4,7,0
"521473",125,110,4,7,0
"521493",125,111,4,7,0
"521514",125,112,4,7,0
"521533",125,113,4,7,0
"521553",125,114,4,7,0
"521573",125,115,4,7,0
"521593",125,118,4,7,0
"521613",125,120,4,7,0
"521623",125,121,4,7,0
"521643",125,122,4,7,0
"521663",125,124,4,7,0
"521673",125,125,4,7,0
"521693",125,126,4,7,0
"521703",126,1,4,7,0
"521753",126,2,4,7,0
"521803",126,3,4,7,0
"521893",126,5,4,7,0
"521914",126,6,4,7,0
"521933",126,7,4,7,0
"521963",126,8,4,7,0
"522063",126,11,4,7,0
"522153",126,13,4,7,0
"522183",126,14,4,7,0
"522233",126,15,4,7,0
"522303",126,17,4,7,0
"522463",126,22,4,7,0
"522593",126,26,4,7,0
"522683",126,29,4,7,0
"522783",126,32,4,7,0
"522833",126,33,4,7,0
"522893",126,36,4,7,0
"522915",126,37,4,7,0
"522953",126,38,4,7,0
"523093",126,42,4,7,0
"523143",126,43,4,7,0
"523323",126,50,4,7,0
"523343",126,51,4,7,0
"523383",126,52,4,7,0
"523413",126,53,4,7,0
"523463",126,54,4,7,0
"523513",126,55,4,7,0
"523593",126,58,4,7,0
"523623",126,59,4,7,0
"523663",126,60,4,7,0
"523693",126,61,4,7,0
"523743",126,62,4,7,0
"523883",126,66,4,7,0
"523933",126,67,4,7,0
"523983",126,68,4,7,0
"524033",126,70,4,7,0
"524053",126,71,4,7,0
"524083",126,72,4,7,0
"524103",126,73,4,7,0
"524143",126,75,4,7,0
"524163",126,76,4,7,0
"524183",126,77,4,7,0
"524243",126,79,4,7,0
"524273",126,80,4,7,0
"524293",126,81,4,7,0
"524313",126,82,4,7,0
"524343",126,83,4,7,0
"524373",126,84,4,7,0
"524393",126,85,4,7,0
"524423",126,86,4,7,0
"524463",126,87,4,7,0
"524523",126,89,4,7,0
"524543",126,90,4,7,0
"524573",126,91,4,7,0
"524603",126,92,4,7,0
"524673",126,94,4,7,0
"524743",126,96,4,7,0
"524773",126,97,4,7,0
