"","sourceTaxonId","sourceTaxonIds","sourceTaxonName","sourceTaxonRank","sourceTaxonPathNames","sourceTaxonPathIds","sourceTaxonPathRankNames","sourceTaxonSpeciesName","sourceTaxonSpeciesId","sourceTaxonGenusName","sourceTaxonGenusId","sourceTaxonFamilyName","sourceTaxonFamilyId","sourceTaxonOrderName","sourceTaxonOrderId","sourceTaxonClassName","sourceTaxonClassId","sourceTaxonPhylumName","sourceTaxonPhylumId","sourceTaxonKingdomName","sourceTaxonKingdomId","sourceId","sourceOccurrenceId","sourceCatalogNumber","sourceBasisOfRecordId","sourceBasisOfRecordName","sourceLifeStageId","sourceLifeStageName","sourceBodyPartId","sourceBodyPartName","sourcePhysiologicalStateId","sourcePhysiologicalStateName","sourceSexId","sourceSexName","interactionTypeName","interactionTypeId","targetTaxonId","targetTaxonIds","targetTaxonName","targetTaxonRank","targetTaxonPathNames","targetTaxonPathIds","targetTaxonPathRankNames","targetTaxonSpeciesName","targetTaxonSpeciesId","targetTaxonGenusName","targetTaxonGenusId","targetTaxonFamilyName","targetTaxonFamilyId","targetTaxonOrderName","targetTaxonOrderId","targetTaxonClassName","targetTaxonClassId","targetTaxonPhylumName","targetTaxonPhylumId","targetTaxonKingdomName","targetTaxonKingdomId","targetId","targetOccurrenceId","targetCatalogNumber","targetBasisOfRecordId","targetBasisOfRecordName","targetLifeStageId","targetLifeStageName","targetBodyPartId","targetBodyPartName","targetPhysiologicalStateId","targetPhysiologicalStateName","targetSexId","targetSexName","decimalLatitude","decimalLongitude","localityId","localityName","eventDateUnixEpoch","argumentTypeId","referenceCitation","referenceDoi","referenceUrl","sourceCitation","sourceNamespace","sourceArchiveURI","sourceDOI","sourceLastSeenAtUnixEpoch","Insect","Plant","tot","Prez"
"13675","INAT_TAXON:47219","GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | OTT:461645 | WD:Q30034","Apis mellifera","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","","kingdom | phylum | class | order | family | genus | species","Apis mellifera","","Apis","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:17441752",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","INAT_TAXON:53359","GBIF:3129497 | INAT_TAXON:53359 | IRMNG:10202184 | ITIS:35693 | OTT:3898915 | WD:Q1028765","Baccharis pilularis","species","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Baccharis | Baccharis pilularis","","kingdom | phylum | class | order | family | genus | species","Baccharis pilularis","","Baccharis","","Asteraceae","","Asterales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",33.0731003,-117.2645043,"","",1.53937e+12,"https://en.wiktionary.org/wiki/support","Susan J. Hewitt. 2018. Apis mellifera associated species with names lookup Baccharis pilularis. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/17441752> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"13676","INAT_TAXON:47219","GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | OTT:461645 | WD:Q30034","Apis mellifera","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","","kingdom | phylum | class | order | family | genus | species","Apis mellifera","","Apis","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:17419005",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","INAT_TAXON:57913","GBIF:3129643 | INAT_TAXON:57913 | IRMNG:11004138 | ITIS:183763 | NCBI:427666 | OTT:257895 | WD:Q4838650","Baccharis salicifolia","species","Plantae | Tracheophyta | Magnoliophyta | Magnoliopsida | Asterales | Asteraceae | Astereae | Baccharis | Baccharis salicifolia","INAT_TAXON:47126 | INAT_TAXON:211194 | INAT_TAXON:47125 | INAT_TAXON:47124 | INAT_TAXON:47605 | INAT_TAXON:47604 | INAT_TAXON:461542 | INAT_TAXON:52111 | INAT_TAXON:57913","kingdom | subkingdom | phylum | class | order | family | tribe | genus | species","Baccharis salicifolia","INAT_TAXON:57913","Baccharis","INAT_TAXON:52111","Asteraceae","INAT_TAXON:47604","Asterales","INAT_TAXON:47605","Magnoliopsida","INAT_TAXON:47124","Magnoliophyta","INAT_TAXON:47125","Plantae","INAT_TAXON:47126","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",33.04932922,-117.2911227,"","",1.5393e+12,"https://en.wiktionary.org/wiki/support","Susan J. Hewitt. 2018. Apis mellifera associated species with names lookup Baccharis salicifolia. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/17419005> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"13679","INAT_TAXON:47219","GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | OTT:461645 | WD:Q30034","Apis mellifera","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","","kingdom | phylum | class | order | family | genus | species","Apis mellifera","","Apis","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:17386091",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","INAT_TAXON:53359","GBIF:3129497 | INAT_TAXON:53359 | IRMNG:10202184 | ITIS:35693 | OTT:3898915 | WD:Q1028765","Baccharis pilularis","species","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Baccharis | Baccharis pilularis","","kingdom | phylum | class | order | family | genus | species","Baccharis pilularis","","Baccharis","","Asteraceae","","Asterales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",33.01322007,-117.2731966,"","",1.5392e+12,"https://en.wiktionary.org/wiki/support","Susan J. Hewitt. 2018. Apis mellifera associated species with names lookup Baccharis pilularis. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/17386091> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"13688","INAT_TAXON:47219","GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | OTT:461645 | WD:Q30034","Apis mellifera","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","","kingdom | phylum | class | order | family | genus | species","Apis mellifera","","Apis","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:17325664",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","GBIF:3099285","GBIF:3099285 | INAT_TAXON:77511 | IRMNG:10595168 | ITIS:507029 | NCBI:147781 | OTT:5537442 | WD:Q6085517","Isocoma menziesii","species","Plantae | Magnoliophyta | Magnoliopsida | Asterales | Asteraceae | Isocoma | Isocoma menziesii","GBIF:6 | GBIF:49 | GBIF:220 | GBIF:414 | GBIF:3065 | GBIF:3099236 | GBIF:3099285","kingdom | phylum | class | order | family | genus | species","Isocoma menziesii","GBIF:3099285","Isocoma","GBIF:3099236","Asteraceae","GBIF:3065","Asterales","GBIF:414","Magnoliopsida","GBIF:220","Magnoliophyta","GBIF:49","Plantae","GBIF:6","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",33.07579391,-117.2577817,"","",1.53903e+12,"https://en.wiktionary.org/wiki/support","Susan J. Hewitt. 2018. Apis mellifera associated species with names lookup Isocoma menziesii. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/17325664> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"13925","INAT_TAXON:47219","GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | OTT:461645 | WD:Q30034","Apis mellifera","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","","kingdom | phylum | class | order | family | genus | species","Apis mellifera","","Apis","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:15152251",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","visitsFlowersOf","http://purl.obolibrary.org/obo/RO_0002622","INAT_TAXON:53294","GBIF:8228544 | INAT_TAXON:53294 | IRMNG:11059478 | ITIS:38427 | NCBI:50207 | OTT:827582","Sonchus oleraceus","species","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Sonchus | Sonchus oleraceus","","kingdom | phylum | class | order | family | genus | species","Sonchus oleraceus","","Sonchus","","Asteraceae","","Asterales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",34.0375408,-118.541712,"","",1.53349e+12,"https://en.wiktionary.org/wiki/support","Andrea Kreuzhage. 2018. Apis mellifera nectar plant Sonchus oleraceus. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/15152251> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"13970","INAT_TAXON:47219","GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | OTT:461645 | WD:Q30034","Apis mellifera","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","","kingdom | phylum | class | order | family | genus | species","Apis mellifera","","Apis","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:14597891",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","visitsFlowersOf","http://purl.obolibrary.org/obo/RO_0002622","GBIF:3855516","GBIF:3855516 | IRMNG:11104802 | ITIS:525080 | NCBI:57006 | OTT:142041","Sambucus nigra cerulea","subspecies","Plantae | Tracheophyta | Magnoliopsida | Dipsacales | Adoxaceae | Sambucus | Sambucus nigra | Sambucus nigra cerulea","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:946 | GBIF:2510 | GBIF:2888721 | GBIF:2888728 | GBIF:3855516","kingdom | phylum | class | order | family | genus | species | subspecies","Sambucus nigra","GBIF:2888728","Sambucus","GBIF:2888721","Adoxaceae","GBIF:2510","Dipsacales","GBIF:946","Magnoliopsida","GBIF:220","Tracheophyta","GBIF:7707728","Plantae","GBIF:6","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",33.99545667,-118.0069467,"","",1.53219e+12,"https://en.wiktionary.org/wiki/support","Jesse Rorabaugh. 2018. Apis mellifera nectar plant Sambucus cerulea. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/14597891> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"14082","INAT_TAXON:47219","GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | OTT:461645 | WD:Q30034","Apis mellifera","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","","kingdom | phylum | class | order | family | genus | species","Apis mellifera","","Apis","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:1365958",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","INAT_TAXON:53097","GBIF:3050595 | GBIF:7462772 | GBIF:7753343 | INAT_TAXON:53097 | IRMNG:10207591 | ITIS:503045 | NCBI:71354 | OTT:135898 | WD:Q161477","Hirschfeldia incana","species","Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Hirschfeldia | Hirschfeldia incana","","kingdom | phylum | class | order | family | genus | species","Hirschfeldia incana","","Hirschfeldia","","Brassicaceae","","Brassicales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",32.77116,-116.81852,"","",1.42811e+12,"https://en.wiktionary.org/wiki/support","Valtierra. 2015. Apis mellifera associated species with names lookup Hirschfeldia incana. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/1365958> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"14126","INAT_TAXON:47219","GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | OTT:461645 | WD:Q30034","Apis mellifera","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","","kingdom | phylum | class | order | family | genus | species","Apis mellifera","","Apis","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:13161321",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","eats","http://purl.obolibrary.org/obo/RO_0002470","INAT_TAXON:53097","GBIF:3050595 | GBIF:7462772 | GBIF:7753343 | INAT_TAXON:53097 | IRMNG:10207591 | ITIS:503045 | NCBI:71354 | OTT:135898 | WD:Q161477","Hirschfeldia incana","species","Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Hirschfeldia | Hirschfeldia incana","","kingdom | phylum | class | order | family | genus | species","Hirschfeldia incana","","Hirschfeldia","","Brassicaceae","","Brassicales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",33.04433,-116.65311,"","",1.52796e+12,"https://en.wiktionary.org/wiki/support","Valtierra. 2018. Apis mellifera eating Hirschfeldia incana. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/13161321> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"14172","INAT_TAXON:47219","GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | OTT:461645 | WD:Q30034","Apis mellifera","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","","kingdom | phylum | class | order | family | genus | species","Apis mellifera","","Apis","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:1287835",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","visitsFlowersOf","http://purl.obolibrary.org/obo/RO_0002622","INAT_TAXON:64141","GBIF:3118771 | INAT_TAXON:64141 | IRMNG:10206890 | ITIS:37307 | NCBI:183026 | OTT:528984 | WD:Q5375329","Encelia californica","species","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Encelia | Encelia californica","","kingdom | phylum | class | order | family | genus | species","Encelia californica","","Encelia","","Asteraceae","","Asterales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",32.698758,-117.253151,"","",1.4261e+12,"https://en.wiktionary.org/wiki/support","Patricia Simpson. 2015. Apis mellifera nectar plant Encelia californica. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/1287835> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"14173","INAT_TAXON:47219","GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | OTT:461645 | WD:Q30034","Apis mellifera","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","","kingdom | phylum | class | order | family | genus | species","Apis mellifera","","Apis","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:1287835",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","INAT_TAXON:64141","GBIF:3118771 | INAT_TAXON:64141 | IRMNG:10206890 | ITIS:37307 | NCBI:183026 | OTT:528984 | WD:Q5375329","Encelia californica","species","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Encelia | Encelia californica","","kingdom | phylum | class | order | family | genus | species","Encelia californica","","Encelia","","Asteraceae","","Asterales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",32.698758,-117.253151,"","",1.4261e+12,"https://en.wiktionary.org/wiki/support","Patricia Simpson. 2015. Apis mellifera nectar plant Encelia californica. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/1287835> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"14217","INAT_TAXON:47219","GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | OTT:461645 | WD:Q30034","Apis mellifera","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","","kingdom | phylum | class | order | family | genus | species","Apis mellifera","","Apis","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:12525699",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","eats","http://purl.obolibrary.org/obo/RO_0002470","INAT_TAXON:53097","GBIF:3050595 | GBIF:7462772 | GBIF:7753343 | INAT_TAXON:53097 | IRMNG:10207591 | ITIS:503045 | NCBI:71354 | OTT:135898 | WD:Q161477","Hirschfeldia incana","species","Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Hirschfeldia | Hirschfeldia incana","","kingdom | phylum | class | order | family | genus | species","Hirschfeldia incana","","Hirschfeldia","","Brassicaceae","","Brassicales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",32.670875,-117.0237362,"","",1.52582e+12,"https://en.wiktionary.org/wiki/support","eddiemeza. 2018. Apis mellifera eating Hirschfeldia incana. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/12525699> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"14229","INAT_TAXON:47219","GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | OTT:461645 | WD:Q30034","Apis mellifera","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","","kingdom | phylum | class | order | family | genus | species","Apis mellifera","","Apis","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:1237215",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","INAT_TAXON:64141","GBIF:3118771 | INAT_TAXON:64141 | IRMNG:10206890 | ITIS:37307 | NCBI:183026 | OTT:528984 | WD:Q5375329","Encelia californica","species","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Encelia | Encelia californica","","kingdom | phylum | class | order | family | genus | species","Encelia californica","","Encelia","","Asteraceae","","Asterales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",32.674197,-117.23959,"","",1.42368e+12,"https://en.wiktionary.org/wiki/support","Patricia Simpson. 2015. Apis mellifera associated species with names lookup Encelia californica. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/1237215> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
